Nombre,Municipio,Departamento,Provincia
VILLA GESELL,VILLA GESELL,VILLA GESELL,BUENOS AIRES
MAR AZUL,VILLA GESELL,VILLA GESELL,BUENOS AIRES
MAR DE LAS PAMPAS,VILLA GESELL,VILLA GESELL,BUENOS AIRES
COLONIA SAN JOSE,SAN JOSE,LAS COLONIAS,SANTA FE
SAN JOSE,SAN JOSE,LAS COLONIAS,SANTA FE
CORTADERA,AREA SIN GOBIERNO,PEHUENCHES,NEUQUÉN
HUANTRAICO,AREA SIN GOBIERNO,PEHUENCHES,NEUQUÉN
HUITRIN,AREA SIN GOBIERNO,PEHUENCHES,NEUQUÉN
SAN EDUARDO,AREA SIN GOBIERNO,PEHUENCHES,NEUQUÉN
SIERRA DE HUANTRAICO,AREA SIN GOBIERNO,PEHUENCHES,NEUQUÉN
VILLA MAILIN,VILLA MAILIN,AVELLANEDA,SANTIAGO DEL ESTERO
CULULU,CULULU,LAS COLONIAS,SANTA FE
CAMPO LA TERESITA,CULULU,LAS COLONIAS,SANTA FE
ARRAGA,ARRAGA,SILIPICA,SANTIAGO DEL ESTERO
LOS SEMBRADOS,SAN VICENTE,CASTELLANOS,SANTA FE
SAN VICENTE,SAN VICENTE,CASTELLANOS,SANTA FE
VILLA DE MARIA,VILLA DE MARIA,RIO SECO,CÓRDOBA
BIGAND,BIGAND,CASEROS,SANTA FE
FRAGA,FRAGA,CORONEL PRINGLES,SAN LUIS
IRIGOYEN,IRIGOYEN,SAN JERONIMO,SANTA FE
RUIZ DE MONTOYA,RUIZ DE MONTOYA,LIBERTADOR GENERAL SAN MARTÍN,MISIONES
ATAHONA,ATAHONA,RIO PRIMERO,CÓRDOBA
PICADA SUECA,CAA YARI,LEANDRO N. ALEM,MISIONES
VILLA LIBERTAD,CAA YARI,LEANDRO N. ALEM,MISIONES
COLONIA FINLANDESA,CAA YARI,LEANDRO N. ALEM,MISIONES
CAA - YARI,CAA YARI,LEANDRO N. ALEM,MISIONES
SALINAS DEL BEBEDERO,BALDE,JUAN MARTÍN DE PUEYRREDÓN,SAN LUIS
BALDE,BALDE,JUAN MARTÍN DE PUEYRREDÓN,SAN LUIS
COLONIA ALBERTENGO,RUFINO,GENERAL LOPEZ,SANTA FE
CORONEL ROSETTI,RUFINO,GENERAL LOPEZ,SANTA FE
RUFINO,RUFINO,GENERAL LOPEZ,SANTA FE
TARRAGONA,RUFINO,GENERAL LOPEZ,SANTA FE
SAN RAMON,AREA SIN GOBIERNO,PILAGAS,FORMOSA
VIDAL,AREA SIN GOBIERNO,PILAGAS,FORMOSA
COLONIA ABORIGEN,AREA SIN GOBIERNO,PILAGAS,FORMOSA
PUESTO RAMONA,AREA SIN GOBIERNO,PILAGAS,FORMOSA
JULIO CUE,AREA SIN GOBIERNO,PILAGAS,FORMOSA
VILLA RURAL,AREA SIN GOBIERNO,PILAGAS,FORMOSA
SALVACION,AREA SIN GOBIERNO,PILAGAS,FORMOSA
ISLA AZUL,AREA SIN GOBIERNO,PILAGAS,FORMOSA
SAN RAFAEL,AREA SIN GOBIERNO,PILAGAS,FORMOSA
SAN CARLOS,AREA SIN GOBIERNO,PILAGAS,FORMOSA
VILLA MARIA,AREA SIN GOBIERNO,PILAGAS,FORMOSA
LAGUNA TORO,AREA SIN GOBIERNO,PILAGAS,FORMOSA
CANDELARIA,AREA SIN GOBIERNO,PILAGAS,FORMOSA
VILLA HERMOSA,AREA SIN GOBIERNO,PILAGAS,FORMOSA
TOLDO CUE,AREA SIN GOBIERNO,PILAGAS,FORMOSA
COLONIA EL CEIBO,AREA SIN GOBIERNO,PILAGAS,FORMOSA
LOMA ZAPATU,AREA SIN GOBIERNO,PILAGAS,FORMOSA
PUNTA PORA,AREA SIN GOBIERNO,PILAGAS,FORMOSA
RINCON GRANDE,AREA SIN GOBIERNO,PILAGAS,FORMOSA
COLONIA SANTA ROSA,AREA SIN GOBIERNO,PILAGAS,FORMOSA
SAN BLAS,AREA SIN GOBIERNO,PILAGAS,FORMOSA
VISTA ALEGRE,AREA SIN GOBIERNO,PILAGAS,FORMOSA
APAYEREY,AREA SIN GOBIERNO,PILAGAS,FORMOSA
LA ELIDA,AREA SIN GOBIERNO,PILAGAS,FORMOSA
CASUALIDAD,AREA SIN GOBIERNO,PILAGAS,FORMOSA
LAS MERCEDES,AREA SIN GOBIERNO,PILAGAS,FORMOSA
LEON,AREA SIN GOBIERNO,PILAGAS,FORMOSA
LORO CUE,AREA SIN GOBIERNO,PILAGAS,FORMOSA
SAN BENITO,AREA SIN GOBIERNO,PILAGAS,FORMOSA
SAN PABLO,AREA SIN GOBIERNO,PILAGAS,FORMOSA
SAN JORGE,AREA SIN GOBIERNO,PILAGAS,FORMOSA
BELLA VISTA,AREA SIN GOBIERNO,PILAGAS,FORMOSA
VILLA REAL,AREA SIN GOBIERNO,PILAGAS,FORMOSA
FLOR DE TUNA,AREA SIN GOBIERNO,PILAGAS,FORMOSA
COLONIA 25 DE MAYO,AREA SIN GOBIERNO,PILAGAS,FORMOSA
TIMBO,AREA SIN GOBIERNO,PILAGAS,FORMOSA
EL POMBERO,AREA SIN GOBIERNO,PILAGAS,FORMOSA
LA ISLA,LA PAISANITA,SANTA MARÍA,CÓRDOBA
LA PAISANITA,LA PAISANITA,SANTA MARÍA,CÓRDOBA
EL APEADERO,AREA SIN GOBIERNO,JUAN F IBARRA,SANTIAGO DEL ESTERO
LOTE 63,AREA SIN GOBIERNO,JUAN F IBARRA,SANTIAGO DEL ESTERO
COLONIA JOSEFINA,AREA SIN GOBIERNO,JUAN F IBARRA,SANTIAGO DEL ESTERO
LOJLO,AREA SIN GOBIERNO,JUAN F IBARRA,SANTIAGO DEL ESTERO
LOTE 59,AREA SIN GOBIERNO,JUAN F IBARRA,SANTIAGO DEL ESTERO
SAN PEDRO,AREA SIN GOBIERNO,JUAN F IBARRA,SANTIAGO DEL ESTERO
POZO GRANDE,AREA SIN GOBIERNO,JUAN F IBARRA,SANTIAGO DEL ESTERO
BAJO HONDO,AREA SIN GOBIERNO,JUAN F IBARRA,SANTIAGO DEL ESTERO
EL 20,AREA SIN GOBIERNO,JUAN F IBARRA,SANTIAGO DEL ESTERO
EL DESVIO,AREA SIN GOBIERNO,JUAN F IBARRA,SANTIAGO DEL ESTERO
LOTE 69,AREA SIN GOBIERNO,JUAN F IBARRA,SANTIAGO DEL ESTERO
LAS PALMERAS,AREA SIN GOBIERNO,JUAN F IBARRA,SANTIAGO DEL ESTERO
EL CARRETEL,AREA SIN GOBIERNO,JUAN F IBARRA,SANTIAGO DEL ESTERO
LOTE 28,AREA SIN GOBIERNO,JUAN F IBARRA,SANTIAGO DEL ESTERO
POZO DEL TIGRE,AREA SIN GOBIERNO,JUAN F IBARRA,SANTIAGO DEL ESTERO
EL SALADILLO,AREA SIN GOBIERNO,JUAN F IBARRA,SANTIAGO DEL ESTERO
PUENTE BAJADA,AREA SIN GOBIERNO,JUAN F IBARRA,SANTIAGO DEL ESTERO
LA ESTANCIA,AREA SIN GOBIERNO,JUAN F IBARRA,SANTIAGO DEL ESTERO
MONTE REDONDO,AREA SIN GOBIERNO,JUAN F IBARRA,SANTIAGO DEL ESTERO
SAN LUIS,AREA SIN GOBIERNO,JUAN F IBARRA,SANTIAGO DEL ESTERO
LOTE 110,AREA SIN GOBIERNO,JUAN F IBARRA,SANTIAGO DEL ESTERO
LA PAMPA,AREA SIN GOBIERNO,JUAN F IBARRA,SANTIAGO DEL ESTERO
KILOMETRO 477,AREA SIN GOBIERNO,JUAN F IBARRA,SANTIAGO DEL ESTERO
RINCON DEL SALADILLO,AREA SIN GOBIERNO,JUAN F IBARRA,SANTIAGO DEL ESTERO
LAS LOMAS,AREA SIN GOBIERNO,JUAN F IBARRA,SANTIAGO DEL ESTERO
TARUY,AREA SIN GOBIERNO,JUAN F IBARRA,SANTIAGO DEL ESTERO
RODEO BAJADA,AREA SIN GOBIERNO,JUAN F IBARRA,SANTIAGO DEL ESTERO
CAMPO DEL CIELO,AREA SIN GOBIERNO,JUAN F IBARRA,SANTIAGO DEL ESTERO
LOTE 29 CHICO,AREA SIN GOBIERNO,JUAN F IBARRA,SANTIAGO DEL ESTERO
CALLEJON BAJADA,AREA SIN GOBIERNO,JUAN F IBARRA,SANTIAGO DEL ESTERO
CHICHILLAL,AREA SIN GOBIERNO,JUAN F IBARRA,SANTIAGO DEL ESTERO
EL QUEMADO,AREA SIN GOBIERNO,JUAN F IBARRA,SANTIAGO DEL ESTERO
SANTA MARIA,AREA SIN GOBIERNO,JUAN F IBARRA,SANTIAGO DEL ESTERO
LOTE 32 LA RESERVA,AREA SIN GOBIERNO,JUAN F IBARRA,SANTIAGO DEL ESTERO
SARMIENTO,SARMIENTO,TOTORAL,CÓRDOBA
AGUA DE LAS PIEDRAS,SARMIENTO,TOTORAL,CÓRDOBA
CEBALLOS,CEBALLOS,CHAPALEUFU,LA PAMPA
MACIEL,MACIEL,SAN JERONIMO,SANTA FE
LOS CONDORES,LOS CONDORES,CALAMUCHITA,CÓRDOBA
BANDA SUD,LOS CONDORES,CALAMUCHITA,CÓRDOBA
LAS VERTIENTES,AREA SIN GOBIERNO,RAMON LISTA,FORMOSA
POZO CABALLO,AREA SIN GOBIERNO,RAMON LISTA,FORMOSA
EL ESTANQUE,AREA SIN GOBIERNO,RAMON LISTA,FORMOSA
EL TUCUMANCITO,AREA SIN GOBIERNO,RAMON LISTA,FORMOSA
POZO CERCADO,AREA SIN GOBIERNO,RAMON LISTA,FORMOSA
EL ALAZAN,AREA SIN GOBIERNO,RAMON LISTA,FORMOSA
MISION SAN ANDRES,AREA SIN GOBIERNO,RAMON LISTA,FORMOSA
EL QUEBRACHO,AREA SIN GOBIERNO,RAMON LISTA,FORMOSA
EL BREAL,AREA SIN GOBIERNO,RAMON LISTA,FORMOSA
EL CHIVIL,AREA SIN GOBIERNO,RAMON LISTA,FORMOSA
EL PALMARCITO,AREA SIN GOBIERNO,RAMON LISTA,FORMOSA
COMUNIDAD 7 DE JUNIO,AREA SIN GOBIERNO,RAMON LISTA,FORMOSA
SANTA TERESA,AREA SIN GOBIERNO,RAMON LISTA,FORMOSA
LAS DELICIAS,AREA SIN GOBIERNO,RAMON LISTA,FORMOSA
EL TRONQUITO,AREA SIN GOBIERNO,RAMON LISTA,FORMOSA
BARRIO EL FAVORITO,AREA SIN GOBIERNO,RAMON LISTA,FORMOSA
PALO SECO,AREA SIN GOBIERNO,RAMON LISTA,FORMOSA
RIO SECO,AREA SIN GOBIERNO,RAMON LISTA,FORMOSA
LAS PALMITAS,AREA SIN GOBIERNO,RAMON LISTA,FORMOSA
LAS CAÑITAS,AREA SIN GOBIERNO,RAMON LISTA,FORMOSA
LA MOCHA,AREA SIN GOBIERNO,RAMON LISTA,FORMOSA
EL DIVISADERO,AREA SIN GOBIERNO,RAMON LISTA,FORMOSA
EL ROSARIO,AREA SIN GOBIERNO,RAMON LISTA,FORMOSA
ISLA DE LUNA,AREA SIN GOBIERNO,RAMON LISTA,FORMOSA
POZO DEL OSO,AREA SIN GOBIERNO,RAMON LISTA,FORMOSA
CAÑADA RICA II,AREA SIN GOBIERNO,RAMON LISTA,FORMOSA
EL SOL,AREA SIN GOBIERNO,RAMON LISTA,FORMOSA
EL SIMBOLAR,AREA SIN GOBIERNO,RAMON LISTA,FORMOSA
MARIA CRISTINA,AREA SIN GOBIERNO,RAMON LISTA,FORMOSA
TRES POZOS,AREA SIN GOBIERNO,RAMON LISTA,FORMOSA
SAN LUIS,AREA SIN GOBIERNO,RAMON LISTA,FORMOSA
VILLA DEVOTO,AREA SIN GOBIERNO,RAMON LISTA,FORMOSA
TRES PALMAS,AREA SIN GOBIERNO,RAMON LISTA,FORMOSA
COMUNIDAD WICHI BARRIO EL COLORADO,AREA SIN GOBIERNO,RAMON LISTA,FORMOSA
EL TABIQUE,AREA SIN GOBIERNO,RAMON LISTA,FORMOSA
EL ALGARROBO,AREA SIN GOBIERNO,RAMON LISTA,FORMOSA
POZO CHARATA,AREA SIN GOBIERNO,RAMON LISTA,FORMOSA
LOTE 1,AREA SIN GOBIERNO,RAMON LISTA,FORMOSA
SAN ISIDRO,AREA SIN GOBIERNO,RAMON LISTA,FORMOSA
EL SILENCIO,AREA SIN GOBIERNO,RAMON LISTA,FORMOSA
LOTE 8,AREA SIN GOBIERNO,RAMON LISTA,FORMOSA
EL ROSADO,AREA SIN GOBIERNO,RAMON LISTA,FORMOSA
CAMPO DEL ACHA,AREA SIN GOBIERNO,RAMON LISTA,FORMOSA
LA TIGRA,AREA SIN GOBIERNO,RAMON LISTA,FORMOSA
COMUNIDAD ABORIGEN WICHI,AREA SIN GOBIERNO,RAMON LISTA,FORMOSA
LA PERDIZ,AREA SIN GOBIERNO,RAMON LISTA,FORMOSA
POZO LA CHIVA,AREA SIN GOBIERNO,RAMON LISTA,FORMOSA
SAN MIGUEL,AREA SIN GOBIERNO,RAMON LISTA,FORMOSA
EL MOLINO,AREA SIN GOBIERNO,RAMON LISTA,FORMOSA
LA BREA,AREA SIN GOBIERNO,RAMON LISTA,FORMOSA
EL TOTORAL,AREA SIN GOBIERNO,RAMON LISTA,FORMOSA
PALMAR LARGO,AREA SIN GOBIERNO,RAMON LISTA,FORMOSA
EL ALAMBRADO,AREA SIN GOBIERNO,RAMON LISTA,FORMOSA
LA HORQUETA,AREA SIN GOBIERNO,RAMON LISTA,FORMOSA
COMUNIDAD WICHI OBLITAJ,AREA SIN GOBIERNO,RAMON LISTA,FORMOSA
SANTA ROSA,AREA SIN GOBIERNO,RAMON LISTA,FORMOSA
LA PAMPA,AREA SIN GOBIERNO,RAMON LISTA,FORMOSA
SAN MARTIN,AREA SIN GOBIERNO,RAMON LISTA,FORMOSA
LA RAMADA,SARMIENTO,LAS COLONIAS,SANTA FE
SARMIENTO,SARMIENTO,LAS COLONIAS,SANTA FE
INGENIERO BOASSI,SARMIENTO,LAS COLONIAS,SANTA FE
LA CALERA,LA CALERA,BELGRANO,SAN LUIS
DEL CAMPILLO,DEL CAMPILLO,GENERAL ROCA,CÓRDOBA
SAN MARCELO,TEODELINA,GENERAL LOPEZ,SANTA FE
CAMPO LA DELIA,TEODELINA,GENERAL LOPEZ,SANTA FE
CAMPO TAZZIOLI,TEODELINA,GENERAL LOPEZ,SANTA FE
TEODELINA,TEODELINA,GENERAL LOPEZ,SANTA FE
CAMPO GERARDO,TEODELINA,GENERAL LOPEZ,SANTA FE
ESTANCIA SANTA JUANA,TEODELINA,GENERAL LOPEZ,SANTA FE
LOS TAMARISCOS,AREA SIN GOBIERNO,RIO SENGUER,CHUBUT
PASO MORENO,AREA SIN GOBIERNO,RIO SENGUER,CHUBUT
PASTOS BLANCOS,AREA SIN GOBIERNO,RIO SENGUER,CHUBUT
LA CRIOLLA,LA CRIOLLA,CONCORDIA,ENTRE RÍOS
SAN BONIFACIO,LA CRIOLLA,CONCORDIA,ENTRE RÍOS
LAGO GRANDE,LA CRIOLLA,CONCORDIA,ENTRE RÍOS
COLONIA VIGNAUD,COLONIA VIGNAUD,SAN JUSTO,CÓRDOBA
PIEDRA PINTADA,SAUCE ARRIBA,SAN ALBERTO,CÓRDOBA
SAUCE ARRIBA,SAUCE ARRIBA,SAN ALBERTO,CÓRDOBA
EL TALAR,EL TALAR,SANTA BARBARA,JUJUY
MANANTIALES,PUESTO VIEJO,EL CARMEN,JUJUY
PUESTO VIEJO,PUESTO VIEJO,EL CARMEN,JUJUY
YAMINUE,YAMINUE,9 DE JULIO,RÍO NEGRO
COLONIA SAN HUBERTO,HAMBIS,COLON,ENTRE RÍOS
HAMBIS,HAMBIS,COLON,ENTRE RÍOS
PERU,PERU,GUATRACHE,LA PAMPA
COTITA,PERU,GUATRACHE,LA PAMPA
VILLA DEL DIQUE,VILLA DEL DIQUE,CALAMUCHITA,CÓRDOBA
EL PORTEZUELO,LUYABA,SAN JAVIER,CÓRDOBA
LUYABA,LUYABA,SAN JAVIER,CÓRDOBA
GUANACO BOLEADO,LUYABA,SAN JAVIER,CÓRDOBA
LA TRAVESIA,LUYABA,SAN JAVIER,CÓRDOBA
TRAVESIA,LUYABA,SAN JAVIER,CÓRDOBA
SAN ISIDRO,LUYABA,SAN JAVIER,CÓRDOBA
COLONIA NUEVA NORTE,HUMBOLDT,LAS COLONIAS,SANTA FE
HUMBOLDT,HUMBOLDT,LAS COLONIAS,SANTA FE
COLONIA NUEVA CENTRO,HUMBOLDT,LAS COLONIAS,SANTA FE
VILLA EL CHACAY,VILLA EL CHACAY,RIO CUARTO,CÓRDOBA
SANTA ANA,TANDIL,TANDIL,BUENOS AIRES
EL DESTINO,TANDIL,TANDIL,BUENOS AIRES
LOS HUESOS,TANDIL,TANDIL,BUENOS AIRES
SAN LORENZO,TANDIL,TANDIL,BUENOS AIRES
LA VASCONIA,TANDIL,TANDIL,BUENOS AIRES
LOS MIMBRES,TANDIL,TANDIL,BUENOS AIRES
SANTA TERESA,TANDIL,TANDIL,BUENOS AIRES
PINAR DE LA SIERRA,TANDIL,TANDIL,BUENOS AIRES
SAN ANTONIO,TANDIL,TANDIL,BUENOS AIRES
LA ROSADA,TANDIL,TANDIL,BUENOS AIRES
LAS NUMANCIAS,TANDIL,TANDIL,BUENOS AIRES
LA PORTEÑA,TANDIL,TANDIL,BUENOS AIRES
TANDIL,TANDIL,TANDIL,BUENOS AIRES
EL REMANSO,TANDIL,TANDIL,BUENOS AIRES
HARAS GENERAL LAVALLE,TANDIL,TANDIL,BUENOS AIRES
LA PASTORA,TANDIL,TANDIL,BUENOS AIRES
BASE AEREA TANDIL,TANDIL,TANDIL,BUENOS AIRES
LA UNION,TANDIL,TANDIL,BUENOS AIRES
LA PACIFICA,TANDIL,TANDIL,BUENOS AIRES
COLONIA MARIANO MORENO,TANDIL,TANDIL,BUENOS AIRES
FULTON,TANDIL,TANDIL,BUENOS AIRES
EL SOLCITO,TANDIL,TANDIL,BUENOS AIRES
DE LA CANAL,TANDIL,TANDIL,BUENOS AIRES
LA PESQUERIA,TANDIL,TANDIL,BUENOS AIRES
AZUCENA,TANDIL,TANDIL,BUENOS AIRES
ARROYO SECO,TANDIL,TANDIL,BUENOS AIRES
GARDEY,TANDIL,TANDIL,BUENOS AIRES
MARIA IGNACIA,TANDIL,TANDIL,BUENOS AIRES
EL CENTINELA,TANDIL,TANDIL,BUENOS AIRES
IRAOLA,TANDIL,TANDIL,BUENOS AIRES
EL CARMEN,TANDIL,TANDIL,BUENOS AIRES
EL GALLO,TANDIL,TANDIL,BUENOS AIRES
LOPEZ,LOPEZ,SAN JERONIMO,SANTA FE
TRES POZOS,MAQUINISTA GALLINI,RIO PRIMERO,CÓRDOBA
TIMON CRUZ,MAQUINISTA GALLINI,RIO PRIMERO,CÓRDOBA
MAQUINISTA GALLINI,MAQUINISTA GALLINI,RIO PRIMERO,CÓRDOBA
SAN JERONIMO SUD,SAN JERONIMO SUD,SAN LORENZO,SANTA FE
GUARDIA ESCOLTA,GUARDIA ESCOLTA,BELGRANO,SANTIAGO DEL ESTERO
AGUA HEDIONDA,SAN JOSE DE LAS SALINAS,TULUMBA,CÓRDOBA
SAN JOSE DE LAS SALINAS,SAN JOSE DE LAS SALINAS,TULUMBA,CÓRDOBA
ISLA DE SAN ANTONIO,SAN JOSE DE LAS SALINAS,TULUMBA,CÓRDOBA
MELO,MELO,PRESIDENTE ROQUE SAENZ PEÑA,CÓRDOBA
LA VICTORIA,AREA SIN GOBIERNO,RIVADAVIA,SANTIAGO DEL ESTERO
EL AROMITO,AREA SIN GOBIERNO,RIVADAVIA,SANTIAGO DEL ESTERO
COLONIA LA VICTORIA,AREA SIN GOBIERNO,RIVADAVIA,SANTIAGO DEL ESTERO
COLONIA MACKINLAY,AREA SIN GOBIERNO,RIVADAVIA,SANTIAGO DEL ESTERO
LA FEDERACION,AREA SIN GOBIERNO,RIVADAVIA,SANTIAGO DEL ESTERO
LA HUANACA,AREA SIN GOBIERNO,RIVADAVIA,SANTIAGO DEL ESTERO
DOS PROVINCIAS,AREA SIN GOBIERNO,RIVADAVIA,SANTIAGO DEL ESTERO
LOS ENCANTOS,AREA SIN GOBIERNO,RIVADAVIA,SANTIAGO DEL ESTERO
NUEVA CERES,AREA SIN GOBIERNO,RIVADAVIA,SANTIAGO DEL ESTERO
LA ROMELIA,AREA SIN GOBIERNO,RIVADAVIA,SANTIAGO DEL ESTERO
LOS PORONGOS,AREA SIN GOBIERNO,RIVADAVIA,SANTIAGO DEL ESTERO
PARAJE 12,AREA SIN GOBIERNO,RIVADAVIA,SANTIAGO DEL ESTERO
EL GALPON,AREA SIN GOBIERNO,GUASAYAN,SANTIAGO DEL ESTERO
PUERTA GRANDE,AREA SIN GOBIERNO,GUASAYAN,SANTIAGO DEL ESTERO
SAN ANTONIO,AREA SIN GOBIERNO,GUASAYAN,SANTIAGO DEL ESTERO
SANTA ROSA,AREA SIN GOBIERNO,GUASAYAN,SANTIAGO DEL ESTERO
EL QUIMIL,AREA SIN GOBIERNO,GUASAYAN,SANTIAGO DEL ESTERO
EL PORVENIR,AREA SIN GOBIERNO,GUASAYAN,SANTIAGO DEL ESTERO
MORON,AREA SIN GOBIERNO,GUASAYAN,SANTIAGO DEL ESTERO
LA CALERA,AREA SIN GOBIERNO,GUASAYAN,SANTIAGO DEL ESTERO
MEDIO MUNDO,AREA SIN GOBIERNO,GUASAYAN,SANTIAGO DEL ESTERO
LOS CERRILLOS,AREA SIN GOBIERNO,GUASAYAN,SANTIAGO DEL ESTERO
LAS CHACRAS,AREA SIN GOBIERNO,GUASAYAN,SANTIAGO DEL ESTERO
VILLA ROSA,AREA SIN GOBIERNO,GUASAYAN,SANTIAGO DEL ESTERO
SAN LUIS,AREA SIN GOBIERNO,GUASAYAN,SANTIAGO DEL ESTERO
TRES CERROS,AREA SIN GOBIERNO,GUASAYAN,SANTIAGO DEL ESTERO
EL TABLEADO,AREA SIN GOBIERNO,GUASAYAN,SANTIAGO DEL ESTERO
EL SIMBOLAR,AREA SIN GOBIERNO,GUASAYAN,SANTIAGO DEL ESTERO
POZO CAVADO,AREA SIN GOBIERNO,GUASAYAN,SANTIAGO DEL ESTERO
LAS JUNTAS,AREA SIN GOBIERNO,GUASAYAN,SANTIAGO DEL ESTERO
EL TAJAMAR,AREA SIN GOBIERNO,GUASAYAN,SANTIAGO DEL ESTERO
SAN LORENZO,AREA SIN GOBIERNO,GUASAYAN,SANTIAGO DEL ESTERO
LUJAN,AREA SIN GOBIERNO,GUASAYAN,SANTIAGO DEL ESTERO
EL CADILLO,AREA SIN GOBIERNO,GUASAYAN,SANTIAGO DEL ESTERO
SAN JOSE,AREA SIN GOBIERNO,GUASAYAN,SANTIAGO DEL ESTERO
EL MANGRULLO,AREA SIN GOBIERNO,GUASAYAN,SANTIAGO DEL ESTERO
SANTA BARBARA,AREA SIN GOBIERNO,GUASAYAN,SANTIAGO DEL ESTERO
MISTOL MUYOJ,AREA SIN GOBIERNO,GUASAYAN,SANTIAGO DEL ESTERO
LA CHILCA,AREA SIN GOBIERNO,GUASAYAN,SANTIAGO DEL ESTERO
PAMPA POZO,AREA SIN GOBIERNO,GUASAYAN,SANTIAGO DEL ESTERO
LA BREITA,AREA SIN GOBIERNO,GUASAYAN,SANTIAGO DEL ESTERO
PARANA,AREA SIN GOBIERNO,GUASAYAN,SANTIAGO DEL ESTERO
PUESTO DEL MEDIO,AREA SIN GOBIERNO,GUASAYAN,SANTIAGO DEL ESTERO
SAN RAMON,AREA SIN GOBIERNO,GUASAYAN,SANTIAGO DEL ESTERO
POZANCON,AREA SIN GOBIERNO,GUASAYAN,SANTIAGO DEL ESTERO
LAS TALITAS,AREA SIN GOBIERNO,GUASAYAN,SANTIAGO DEL ESTERO
EL PASO,VIEDMA,ADOLFO ALSINA,RÍO NEGRO
EL CONDOR,VIEDMA,ADOLFO ALSINA,RÍO NEGRO
LA BOCA,VIEDMA,ADOLFO ALSINA,RÍO NEGRO
VIEDMA,VIEDMA,ADOLFO ALSINA,RÍO NEGRO
EL JUNCAL,VIEDMA,ADOLFO ALSINA,RÍO NEGRO
EL TROPEZON,FLORENCIO VARELA,FLORENCIO VARELA,BUENOS AIRES
FLORENCIO VARELA,FLORENCIO VARELA,FLORENCIO VARELA,BUENOS AIRES
VILLA SANTA ROSA,FLORENCIO VARELA,FLORENCIO VARELA,BUENOS AIRES
GOBERNADOR JULIO A. COSTA,FLORENCIO VARELA,FLORENCIO VARELA,BUENOS AIRES
VILLA BROWN,FLORENCIO VARELA,FLORENCIO VARELA,BUENOS AIRES
VILLA SAN LUIS,FLORENCIO VARELA,FLORENCIO VARELA,BUENOS AIRES
LA CAPILLA,FLORENCIO VARELA,FLORENCIO VARELA,BUENOS AIRES
BOSQUES,FLORENCIO VARELA,FLORENCIO VARELA,BUENOS AIRES
INGENIERO JUAN ALLAN,FLORENCIO VARELA,FLORENCIO VARELA,BUENOS AIRES
ESTANISLAO SEVERO ZEBALLOS,FLORENCIO VARELA,FLORENCIO VARELA,BUENOS AIRES
VILLA VATTEONE,FLORENCIO VARELA,FLORENCIO VARELA,BUENOS AIRES
ESTACION APOSTOLES,APOSTOLES,APOSTOLES,MISIONES
APOSTOLES,APOSTOLES,APOSTOLES,MISIONES
EL PARAISO,APOSTOLES,APOSTOLES,MISIONES
BARRIO RURAL,APOSTOLES,APOSTOLES,MISIONES
EL CRUCE,APOSTOLES,APOSTOLES,MISIONES
LA CAPILLA,APOSTOLES,APOSTOLES,MISIONES
CIENAGA GRANDE,FIAMBALA,TINOGASTA,CATAMARCA
RIO GRANDE,FIAMBALA,TINOGASTA,CATAMARCA
LAS PAPAS,FIAMBALA,TINOGASTA,CATAMARCA
MEDANITOS,FIAMBALA,TINOGASTA,CATAMARCA
LA CHILCA,FIAMBALA,TINOGASTA,CATAMARCA
CORRAL DE PIEDRA,FIAMBALA,TINOGASTA,CATAMARCA
LA BANDA,FIAMBALA,TINOGASTA,CATAMARCA
FIAMBALA,FIAMBALA,TINOGASTA,CATAMARCA
PALO BLANCO,FIAMBALA,TINOGASTA,CATAMARCA
EL RETIRO,FIAMBALA,TINOGASTA,CATAMARCA
LA CIENAGA,FIAMBALA,TINOGASTA,CATAMARCA
LA PUERTA DE TATON,FIAMBALA,TINOGASTA,CATAMARCA
CASA DE ALTO,FIAMBALA,TINOGASTA,CATAMARCA
ANTINACO,FIAMBALA,TINOGASTA,CATAMARCA
TATON,FIAMBALA,TINOGASTA,CATAMARCA
CHUQUISACA,FIAMBALA,TINOGASTA,CATAMARCA
AGUA NEGRA,FIAMBALA,TINOGASTA,CATAMARCA
PUNTA DEL AGUA,FIAMBALA,TINOGASTA,CATAMARCA
LA RAMADITA,FIAMBALA,TINOGASTA,CATAMARCA
LA SOLEDAD,FIAMBALA,TINOGASTA,CATAMARCA
SAUJIL,FIAMBALA,TINOGASTA,CATAMARCA
PAMPA BLANCA,FIAMBALA,TINOGASTA,CATAMARCA
BARRIO ESCUELA 461,LOS HELECHOS,OBERA,MISIONES
LOS HELECHOS,LOS HELECHOS,OBERA,MISIONES
BAJO PEPIRI,BERNARDO DE IRIGOYEN,GENERAL MANUEL BELGRANO,MISIONES
DOS HERMANAS,BERNARDO DE IRIGOYEN,GENERAL MANUEL BELGRANO,MISIONES
BERNARDO DE IRIGOYEN,BERNARDO DE IRIGOYEN,GENERAL MANUEL BELGRANO,MISIONES
FACUNDO QUIROGA,BERNARDO DE IRIGOYEN,GENERAL MANUEL BELGRANO,MISIONES
LAGUNA AZUL,BERNARDO DE IRIGOYEN,GENERAL MANUEL BELGRANO,MISIONES
JUAN MANUEL DE ROSAS,BERNARDO DE IRIGOYEN,GENERAL MANUEL BELGRANO,MISIONES
